Date,autre_proteine,feculent,fruit,laitage,legume,sucrerie,sauce,poisson_fruit_mer,viande_blanche,viande_rouge,bio,industriel
2011-11-23,0.0,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.3055555555555555,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,0.16666666666666666
2011-11-24,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-25,0.0,0.0,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111
2011-11-29,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-11-30,0.0,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-12-01,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0
2011-12-02,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-05,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2011-12-06,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2011-12-07,0.0,0.09259259259259259,0.1111111111111111,0.25925925925925924,0.31481481481481477,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111
2011-12-09,0.0,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,0.3333333333333333
2011-12-12,0.0,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.2857142857142857
2011-12-13,0.0,0.0,0.5,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-14,0.2,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.2
2011-12-16,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2011-12-19,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2011-12-20,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.4
2011-12-21,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4
2011-12-22,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.0,0.3,0.06666666666666667,0.0,0.26666666666666666,0.1,0.06666666666666667,0.2,0.0,0.0,0.0,0.4
2011-12-26,0.0,0.125,0.25,0.0,0.25,0.125,0.0,0.25,0.0,0.0,0.0,0.25
2011-12-27,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2011-12-28,0.125,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2011-12-29,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2011-12-30,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-01-03,0.0,0.125,0.125,0.25,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2012-01-04,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-01-05,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06,0.0,0.125,0.0,0.375,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.25
2012-01-09,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2012-01-10,0.1,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-01-11,0.0,0.1,0.0,0.2,0.4,0.1,0.1,0.1,0.0,0.0,0.2,0.4
2012-01-12,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2012-01-13,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-01-16,0.0,0.0,0.1,0.3,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.6
2012-01-17,0.0,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
2012-01-18,0.0,0.25,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2012-01-19,0.0,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-20,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.2
2012-01-23,0.0,0.25,0.125,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-01-24,0.0,0.0625,0.3125,0.0625,0.3125,0.0,0.0,0.25,0.0,0.0,0.5,0.0
2012-01-25,0.0,0.0,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0
2012-01-26,0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-01-27,0.25,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0
2012-01-30,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2012-02-01,0.0,0.1,0.2,0.2,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.2
2012-02-02,0.0,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.0
2012-02-03,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2012-02-06,0.0,0.125,0.25,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-02-07,0.0,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.25
2012-02-08,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-02-09,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-10,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2012-02-13,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-02-14,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2012-02-15,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666
2012-02-16,0.0,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-02-17,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-02-20,0.125,0.25,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2012-02-21,0.0,0.1,0.3,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.2
2012-02-22,0.0,0.125,0.0,0.25,0.375,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2012-02-23,0.0,0.125,0.0,0.125,0.25,0.125,0.0,0.25,0.125,0.0,0.0,0.5
2012-02-24,0.25,0.125,0.0,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2012-02-27,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
2012-02-28,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.25
2012-02-29,0.125,0.0,0.125,0.125,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2012-03-01,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-03-02,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2012-03-05,0.0,0.1,0.0,0.2,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.2
2012-03-06,0.08333333333333333,0.13888888888888887,0.16666666666666666,0.16666666666666666,0.13888888888888887,0.0,0.16666666666666666,0.0,0.05555555555555555,0.08333333333333333,0.0,0.3333333333333333
2012-03-07,0.0,0.1,0.0,0.3,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.2
2012-03-08,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666
2012-03-09,0.0,0.0,0.4,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.2
2012-03-12,0.1,0.2,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-13,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285
2012-03-14,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2012-03-15,0.0,0.06666666666666667,0.2,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-16,0.0,0.125,0.0,0.0,0.5,0.125,0.0,0.25,0.0,0.0,0.0,0.25
2012-03-19,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4
2012-03-20,0.0,0.16666666666666666,0.36666666666666664,0.2,0.16666666666666666,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2012-03-21,0.0,0.1,0.0,0.3,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.2
2012-03-22,0.0,0.2,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.4
2012-03-23,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-03-26,0.125,0.125,0.0,0.0,0.25,0.125,0.0,0.25,0.0,0.125,0.0,0.25
2012-03-27,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-03-28,0.25,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0
2012-03-29,0.0,0.14285714285714285,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285
2012-03-30,0.0,0.2,0.2,0.3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2
2012-04-02,0.0,0.0,0.25,0.25,0.125,0.0,0.0,0.125,0.25,0.0,0.25,0.25
2012-04-03,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
2012-04-04,0.0,0.1,0.2,0.3,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.2
2012-04-05,0.1,0.2,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.0
2012-04-06,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-04-10,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0
2012-04-11,0.0,0.08333333333333333,0.0,0.25,0.5833333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
2012-04-12,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-04-13,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2012-04-16,0.0,0.08333333333333333,0.25,0.25,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
2012-04-17,0.25,0.125,0.125,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.25
2012-04-18,0.0,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-04-19,0.0,0.125,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2012-04-20,0.0,0.05,0.25,0.2,0.25,0.0,0.0,0.2,0.05,0.0,0.0,0.2
2012-04-23,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.125,0.0,0.5
2012-04-24,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-25,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-04-26,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666
2012-04-27,0.08333333333333333,0.0,0.25,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-04-30,0.0,0.125,0.0,0.25,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0
2012-05-02,0.0,0.1,0.0,0.2,0.4,0.1,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-03,0.1111111111111111,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666
2012-05-04,0.0,0.041666666666666664,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.0,0.0,0.3333333333333333
2012-05-07,0.0,0.375,0.25,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25
2012-05-09,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2012-05-10,0.0,0.16666666666666666,0.26666666666666666,0.2,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-05-11,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.0,0.25,0.25
2012-05-14,0.0,0.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-05-15,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-16,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
2012-05-21,0.0,0.08333333333333333,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
2012-05-22,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-05-23,0.1,0.16666666666666666,0.26666666666666666,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-05-24,0.0,0.1,0.0,0.2,0.4,0.1,0.0,0.0,0.2,0.0,0.2,0.2
2012-05-25,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.16666666666666666
2012-05-29,0.0,0.375,0.25,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25
2012-05-30,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2
2012-05-31,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2012-06-01,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-06-04,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0
2012-06-05,0.1,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.1,0.0,0.2
2012-06-06,0.1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-06-07,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-06-08,0.0,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.47222222222222227,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0
2012-06-11,0.0,0.125,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2012-06-12,0.0,0.0,0.25,0.3333333333333333,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2012-06-13,0.0,0.125,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-06-14,0.0,0.15,0.05,0.0,0.45,0.1,0.0,0.05,0.2,0.0,0.0,0.2
2012-06-15,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4
2012-06-18,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2012-06-19,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2
2012-06-20,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2012-06-21,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2012-06-22,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-06-25,0.0,0.25,0.125,0.125,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25
2012-06-26,0.125,0.125,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2012-06-27,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2012-06-28,0.0,0.25,0.25,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2012-06-29,0.0,0.0625,0.0625,0.25,0.0625,0.0,0.25,0.25,0.0625,0.0,0.0,0.5
2012-07-02,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
2012-07-03,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2012-07-04,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-07-05,0.0,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2012-07-06,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
2012-07-09,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666
2012-07-10,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-07-11,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2012-07-12,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
2012-07-13,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2012-07-16,0.0,0.3333333333333333,0.25,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0
2012-07-17,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-07-18,0.1,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0
2012-07-19,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-07-20,0.0,0.0,0.5,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.25
2012-07-23,0.0,0.125,0.375,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2012-07-24,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0
2012-07-25,0.2,0.0,0.3,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2
2012-07-26,0.125,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.25
2012-07-27,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2012-07-30,0.125,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2012-07-31,0.1111111111111111,0.12037037037037036,0.2592592592592593,0.2222222222222222,0.12037037037037036,0.0,0.0,0.0,0.1388888888888889,0.027777777777777776,0.0,0.0
2012-08-02,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.4
2012-08-03,0.0,0.125,0.25,0.125,0.25,0.125,0.0,0.125,0.0,0.0,0.0,0.25
2012-08-06,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666
2012-08-07,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-08-08,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2012-08-09,0.1,0.1,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-08-10,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2012-08-13,0.0,0.3333333333333333,0.25,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0
2012-08-14,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-08-16,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-08-17,0.0,0.0,0.5,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.25
2012-08-20,0.0,0.0625,0.1875,0.125,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-08-22,0.2,0.0,0.3,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2
2012-08-23,0.125,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.25
2012-08-24,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4
2012-08-27,0.125,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2012-08-28,0.0,0.16666666666666666,0.26666666666666666,0.2,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-08-29,0.0,0.0625,0.25,0.375,0.1875,0.0,0.0,0.0,0.0625,0.0625,0.25,0.0
2012-08-30,0.0,0.0,0.25,0.25,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.25
2012-08-31,0.0,0.0,0.375,0.125,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.25
2012-09-03,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-04,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-09-05,0.1,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.2
2012-09-06,0.3,0.2,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2012-09-07,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.5
2012-09-10,0.25,0.0,0.375,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.5
2012-09-11,0.1,0.1,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.2
2012-09-12,0.0,0.1,0.0,0.3,0.3,0.1,0.0,0.0,0.2,0.0,0.2,0.2
2012-09-13,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.2
2012-09-14,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012-09-17,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25
2012-09-18,0.0,0.1,0.0,0.2,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.4
2012-09-19,0.125,0.25,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.0
2012-09-20,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2012-09-21,0.0,0.125,0.25,0.25,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0
2012-09-24,0.0,0.20833333333333331,0.08333333333333333,0.125,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.25,0.25
2012-09-25,0.0,0.125,0.25,0.0,0.375,0.125,0.125,0.0,0.0,0.0,0.25,0.5
2012-09-26,0.06666666666666667,0.16666666666666666,0.2,0.2,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-09-27,0.06666666666666667,0.0,0.2,0.4,0.2,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.2
2012-09-28,0.0,0.1,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2012-10-01,0.0,0.0625,0.0,0.5,0.1875,0.0,0.0,0.125,0.0625,0.0625,0.0,0.25
2012-10-02,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2
2012-10-03,0.125,0.25,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.125,0.0,0.5
2012-10-04,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.2,0.2
2012-10-05,0.2,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-08,0.0,0.0,0.25,0.125,0.25,0.125,0.125,0.125,0.0,0.0,0.0,0.5
2012-10-09,0.0,0.08333333333333333,0.0,0.375,0.4583333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.5,0.0
2012-10-10,0.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2
2012-10-11,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2
