Date,Plat,autre protéine,feculent,fruit,laitage,legume,plat préparé,poisson fruit de mer,produit industriel,sauce,sucrerie,viande blanche,viande rouge,status,bio,Wautre protéine,Wfeculent,Wfruit,Wlaitage,Wlegume,Wpoisson fruit de mer,Wsauce,Wsucrerie,Wviande blanche,Wviande rouge,Wbio,Windustriel
2011-01-04,Crêpe au fromage,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-04,haricots beurre / haricots plats,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-11,Tomme bio,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2011-01-12,Jambon fumé,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-01-12,St Nectaire,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-13,carottes râpées bio,False,False,False,True,True,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0
2011-01-14,Pomme,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-17,gruyère râpée,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-18,Choux rouges,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-18,Sauté de porc Forestière,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-01-18,Lait fermier,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-19,Betteraves au chèvre,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-19,Kiwi,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-20,petits pois  à l'anglaise,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-21,riz pilaf,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-26,Gruyère,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-26,Clémentines,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-02-02,Mâche au surimi,False,False,False,False,True,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,1
2011-02-04,calamar armoricaine,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-02-04,Kiwi,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-02-07,Pomme,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-02-08,saucisse de volaille,False,False,False,False,True,True,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,0
2011-02-08,crème anglaise,False,False,False,True,False,False,False,True,False,True,False,False,True,False,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,1
2011-02-09,poisson surgelee,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-02-15,salade de mâche à la mimolette,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-02-24,Crème vanille,False,False,False,True,False,False,False,True,False,True,False,False,True,False,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,1
2011-02-28,pamplemousse,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-01,Camembert,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-02,Frites,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-03-03,et râpé,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-04,Potage de légumes,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-04,Epinards,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-07,salade,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-07,surimi,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
2011-03-07,Poulet rôti,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-03-10,Choux rouges,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-14,Mâche,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-15,Choux blancs bio à la mimolette,False,False,False,True,True,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0
2011-03-15,Marmelade de pommes,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-03-17,Tomme bio,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2011-03-18,radis / beurre,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-21,Abricots secs,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-22,rôti de bœuf,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
2011-03-23,Purée de céleri,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-23,St Paulin,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-25,Duo de poisson cube,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
2011-03-25,Ananas,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-29,Pomme,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-03-31,sauté de dinde au curry,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-04-08,Ananas,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-12,Sauté de veau Marengo,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-04-12,Haricots verts,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-12,Orange,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-13,panaché de choux blancs et rouges,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-19,Omelette,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-19,semoule au lait maison,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-22,"salade des Iles (Carottes, surimi, ananas)",False,False,True,False,True,False,True,True,False,False,False,False,True,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,1
2011-04-26,Bœuf Bourguignon,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
2011-04-26,petits pois,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-28,Concombres,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-04-28,Frites,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-04-29,Kiwi,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-05,yaourt aromatisé,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-06,Cube de poisson Dieppoise,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-05-10,Pain perdu,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-12,Rôti de porc au jus,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-05-19,petits pois,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-20,Carottes râpées bio,False,False,False,True,True,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0
2011-05-23,Riz,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-24,Gouda,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-26,Beignet aux pommes,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-05-27,betteraves en des,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-30,st Nectaire,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-05-30,ananas,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-01,Tomme blanche,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-10,Tome bio,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2011-06-16,Blanquette de veau,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-06-16,pomme de terre rissolées,False,True,True,False,True,False,True,False,False,False,False,False,True,False,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0,0
2011-06-22,Riz,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-22,Tome blanche,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-23,Tarte au fromage,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-28,ketchup,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
2011-06-29,Carottes râpées,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-06-30,Chèvre,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-01,Chips,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-07-06,Gaspacho,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-06,Cerises,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-08,Yaourt aro,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-15,Pommes rissolées,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2011-07-18,salade verte,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-19,nectarine,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-27,St paulin,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-28,liegeois,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
2011-07-29,Epinards,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-29,Riz,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-07-29,Tomme blanche,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-04,Rôti de dinde,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-08-04,Brocolis à la crème,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-04,Banane,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-09,Carottes à la crème,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-09,Pêche,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-10,Gaspacho,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-08-22,Liégeois,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
2011-08-24,Yaourt bio,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2011-08-26,Poisson pané,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
2011-08-26,St Bricte,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-07,marmelade de pommes,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-09-07,Eclair chocolat,False,True,False,False,False,False,False,True,False,True,False,False,True,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,1
2011-09-14,Choux rouges bio,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
2011-09-15,Edam,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-15,tarte aux pommes,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-16,sauce crème comexo,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1
2011-09-16,Pommes rissolées,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2011-09-19,betteraves en des,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-19,rôti de veau farci,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-09-23,raisin,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-26,Rillettes de thon/citron,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2011-09-27,beignet choco,False,True,False,False,False,False,False,True,False,True,False,False,True,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,1
2011-09-28,Concombres,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-09-30,carottes râpées bio,False,False,False,True,True,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0
2011-10-04,Poire,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-05,surimi en miette,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
2011-10-05,tarte pommes,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-07,Poisson meunière,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-10-07,fge blanc / spéculoos,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2011-10-14,quinoa,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-14,tomate concombre,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-18,Choux fleurs agro,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-19,Camembert,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-19,Raisin,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-21,Carottes surgelées,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-26,Salade verte,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-10-27,Poulet fermier ( morceau/10),False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-10-28,Lieu marmite du Peray,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-11-03,Gervais maxi fraise,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-04,Poisson pané/citron,False,False,True,False,False,False,True,True,False,False,False,False,True,False,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1
2011-11-04,Ananas,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-07,Yaourt bio,False,False,False,True,False,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2011-11-09,betteraves en dés,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-10,riz au lait maison,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-16,St Nectaire,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-22,haricots verts,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-23,chili con carné,False,True,False,False,True,True,False,False,False,False,False,True,True,False,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,0
2011-11-24,chx fleurs becha agro,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-25,salade verte,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-11-25,poisson pané,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1
2011-11-30,Radis,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-01,miette de thon,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-12-01,coquillettes,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-07,parmentier de poisson maison,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2011-12-07,Clémentines,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-09,palet brocolis/carottes,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-09,Pomme,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-12,Sot l'y laisse de dinde,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-12-13,abricots secs,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-16,Banane,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-19,Sauté de porc Chasseur,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2011-12-22,Salade marine de noel,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2011-12-22,purée de carottes,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
